Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/944/387/035/GCA_944387035.1_genomic.fna.gz	0.0174	0.0120	96.56	0.077	94.84-98.88	0.077	0.03-0.14	1	1.053	244/9700	88.80	318	CALXDJ010000001.1 MAG: uncultured Oscillospiraceae bacterium isolate BRZ_EH__bin138 genome assembly, contig: BRZ_EH__NODE_92_length_207987_cov_11.079886, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/944/381/515/GCA_944381515.1_genomic.fna.gz	0.0173	0.0155	98.42	0.077	97.21-99.50	0.077	0.05-0.11	1	1.065	568/12508	90.51	15	CALWLM010000001.1 MAG: uncultured Lachnospiraceae bacterium isolate E15__bin96 genome assembly, contig: E15__k127_1261215, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/904/397/835/GCA_904397835.1_genomic.fna.gz	0.0172	0.0117	97.24	0.076	95.69-99.14	0.076	0.04-0.12	1	1.076	304/9782	89.41	22	CAJFOV010000001.1 Candidatus Aristotella avistercoris isolate Coassembly_mag_500 genome assembly, contig: MAGpy_11413_min2k_bin_500_fak87_87091, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/900/757/905/GCA_900757905.1_genomic.fna.gz	0.0171	0.0124	97.88	0.076	96.39-99.11	0.076	0.05-0.12	1	1.049	385/10134	89.99	20	CAAEPN010000001.1 MAG TPA_asm: Clostridia bacterium, isolate HGM12628, WGS project CAAEPN010000000 data, contig: ERS537390_59_k99_1146, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCF/022/867/805/GCF_022867805.1_genomic.fna.gz	0.0170	0.0224	98.37	0.076	97.40-99.39	0.076	0.05-0.10	1	1.115	816/18556	90.41	147	NZ_JALIFO010000006.1 Cuneatibacter sp. NSJ-177 B-1669N-35_ctg00001, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCF/015/667/935/GCF_015667935.1_genomic.fna.gz	0.0168	0.0154	98.29	0.075	96.96-99.70	0.075	0.05-0.11	1	1.147	546/12725	90.34	510	NZ_JADPET010000100.1 Clostridium sp. 1001270J_160509_D11 NODE_100_length_10651_cov_27.8814, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/164/675/GCF_000164675.2_genomic.fna.gz	0.0166	0.0110	98.36	0.074	96.86-100.04	0.074	0.04-0.12	1	1.036	393/9218	90.32	4	NC_015678.1 Streptococcus parasanguinis ATCC 15912, complete sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCF/021/531/255/GCF_021531255.1_genomic.fna.gz	0.0164	0.0128	96.60	0.073	95.17-98.56	0.073	0.04-0.11	1	1.125	263/10798	88.71	166	NZ_JAFBIO010000010.1 Fournierella massiliensis strain An912 An912_NODE_10_length_65636_cov_23.961809_pilon, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/019/421/015/GCA_019421015.1_genomic.fna.gz	0.0162	0.0195	97.23	0.072	95.94-98.22	0.072	0.05-0.11	1	1.045	490/16810	89.22	31	JAHZGC010000001.1 MAG: Coriobacteriaceae bacterium isolate HRGM_Genome_3029 HRGM_Genome_3029_1, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/940/845/GCF_000940845.1_genomic.fna.gz	0.0161	0.0131	97.18	0.072	95.59-99.27	0.072	0.03-0.12	1	1.031	318/11110	89.17	1	NZ_CP010341.1 Propionibacterium freudenreichii subsp. freudenreichii strain 20271T chromosome, complete genome
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/900/604/495/GCA_900604495.1_genomic.fna.gz	0.0158	0.0159	97.08	0.070	95.61-98.69	0.070	0.04-0.11	1	1.047	384/14098	89.03	47	UWOR01000032.1 Desulfovibrio sp. Marseille-P6017 genome assembly, contig: contig00032, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/003/150/225/GCA_003150225.1_genomic.fna.gz	0.0157	0.0071	99.06	0.070	97.62-100.70	0.070	0.04-0.11	1	1.050	299/5915	90.82	5	QAND01000021.1 MAG: Bacillota bacterium isolate CIM:MAG 959 contig_110950, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/018/713/005/GCA_018713005.1_genomic.fna.gz	0.0152	0.0110	99.10	0.068	97.77-100.36	0.068	0.04-0.10	1	1.106	502/10116	90.77	22	DVFX01000034.1 MAG TPA_asm: Candidatus Scatomorpha gallistercoris isolate ChiHjej12B11-5383 ChiHjej12B11M5__C100315_L21305_SRR6323174, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/900/757/485/GCA_900757485.1_genomic.fna.gz	0.0150	0.0145	96.48	0.067	94.99-98.84	0.067	0.03-0.11	1	1.176	290/13583	88.33	42	CAAEOA010000001.1 MAG TPA_asm: Ruminococcaceae bacterium, isolate HGM13222, WGS project CAAEOA010000000 data, contig: ERS537327_19_k99_679, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/000/437/915/GCA_000437915.1_genomic.fna.gz	0.0149	0.0069	99.41	0.066	97.89-101.37	0.066	0.03-0.11	1	1.035	344/6416	90.99	0	FR900977.1 Subdoligranulum sp. CAG:314 genomic scaffold, scf3, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/030/531/025/GCA_030531025.1_genomic.fna.gz	0.0145	0.0159	96.67	0.065	94.95-98.63	0.065	0.03-0.12	1	1.031	319/14537	88.41	33	JAUMTV010000242.1 MAG: Turicibacter sp. isolate S10M_St_005 NODE_1001_length_2385_cov_2.675536, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/904/395/335/GCA_904395335.1_genomic.fna.gz	0.0142	0.0107	98.84	0.063	97.40-100.18	0.063	0.04-0.10	1	1.059	458/10728	90.33	20	CAJFNR010000001.1 Candidatus Avimonas narfia isolate Coassembly_mag_196 genome assembly, contig: MAGpy_11413_min2k_bin_196_fak87_74589, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCF/900/636/965/GCF_900636965.1_genomic.fna.gz	0.0138	0.0127	96.77	0.062	94.96-98.81	0.062	0.03-0.11	1	1.030	268/12445	88.35	3	NZ_LR134331.1 Lacticaseibacillus rhamnosus strain NCTC13764 chromosome 1, complete sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/154/825/GCF_000154825.1_genomic.fna.gz	0.0135	0.0095	95.71	0.060	93.47-96.90	0.060	0.04-0.12	1	1.297	148/9855	87.33	11	NZ_DS560019.1 Anaerofustis stercorihominis DSM 17244 Scfld_02_4, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/018/712/125/GCA_018712125.1_genomic.fna.gz	0.0122	0.0091	97.18	0.054	95.08-99.35	0.054	0.03-0.11	1	1.026	227/10421	88.39	23	DVHM01000116.1 MAG TPA_asm: Candidatus Pullilachnospira gallistercoris isolate ChiSjej5B23-6657 ChiSjej5B23M5__C100489_L15769_SRR6323335, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCF/021/109/255/GCF_021109255.1_genomic.fna.gz	0.0120	0.0081	99.21	0.054	97.50-101.44	0.054	0.03-0.09	1	1.147	394/9630	90.20	131	NZ_JAJODG010000001.1 Merdimmobilis hominis strain NSJ-153 DNF-D8-22_ctg001, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/900/753/285/GCA_900753285.1_genomic.fna.gz	0.0112	0.0089	97.51	0.050	95.43-99.59	0.050	0.02-0.10	1	1.044	248/11107	88.46	119	CAADYN010000001.1 MAG TPA_asm: Clostridia bacterium, isolate HGM12664, WGS project CAADYN010000000 data, contig: ERS396348_42_k79_14, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCF/014/337/215/GCF_014337215.1_genomic.fna.gz	0.0112	0.0136	98.88	0.050	97.39-100.23	0.050	0.03-0.07	1	1.089	584/16955	89.70	227	NZ_CP060635.1 Wansuia hejianensis strain NSJ-29 chromosome, complete genome
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/944/385/035/GCA_944385035.1_genomic.fna.gz	0.0107	0.0083	98.35	0.048	96.14-100.49	0.048	0.02-0.09	1	1.030	301/10822	89.09	80	CALWVV010000001.1 MAG: uncultured Oscillospiraceae bacterium isolate BRZ_CR__bin3 genome assembly, contig: BRZ_CR__NODE_18_length_331106_cov_13.733597, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCF/019/042/275/GCF_019042275.1_genomic.fna.gz	0.0107	0.0188	98.88	0.048	97.75-100.00	0.048	0.03-0.07	1	1.110	792/24111	89.57	117	NZ_JAHQCW010000001.1 Diplocloster agilis strain ASD5720 Scaffold_1, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCF/013/046/825/GCF_013046825.1_genomic.fna.gz	0.0106	0.0098	100.00	0.047	98.51-101.50	0.047	0.03-0.08	1	1.043	610/12533	90.71	0	NZ_CP053187.1 Turicibacter sanguinis strain MOL361 chromosome, complete genome
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/934/215/455/GCA_934215455.1_genomic.fna.gz	0.0104	0.0055	97.08	0.046	93.99-97.92	0.046	0.04-0.12	1	1.023	133/7395	87.84	154	CAKPZX010000001.1 MAG: uncultured Streptococcus sp. isolate REFINED_METABAT215_TOP10_CONTIGS_1500_ASSEMBLY_K77_MERGED__Hadza_MoBio_hadza-A-D_F_2_1628.228 genome assembly, contig: Hadza_MoBio_hadza-A-D_F_2_1628__NODE_408_length_103483_cov_22.656751, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/019/117/525/GCA_019117525.1_genomic.fna.gz	0.0103	0.0070	98.09	0.046	95.88-99.84	0.046	0.03-0.08	1	1.206	233/9501	88.73	58	DWZO01000038.1 MAG TPA_asm: Candidatus Massilimicrobiota merdigallinarum isolate CHK183-8118 CHK183__C100466_L7937_SAMEA5754827, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/900/546/315/GCA_900546315.1_genomic.fna.gz	0.0099	0.0092	97.15	0.044	94.81-98.74	0.044	0.03-0.09	1	1.017	232/13074	87.80	23	URCP01000001.1 uncultured Clostridiales bacterium isolate UMGS874 genome assembly, contig: NODE_126_length_106798_cov_4.641373, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/944/384/895/GCA_944384895.1_genomic.fna.gz	0.0098	0.0065	99.40	0.044	97.07-101.35	0.044	0.02-0.08	1	1.018	329/9249	89.80	1	CALWVB010000001.1 MAG: uncultured Clostridia bacterium isolate E14__bin329 genome assembly, contig: E14__k127_1076530, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/018/712/505/GCA_018712505.1_genomic.fna.gz	0.0094	0.0068	99.00	0.042	96.72-101.25	0.042	0.02-0.07	1	1.086	301/10015	89.31	1	DVGX01000182.1 MAG TPA_asm: Candidatus Ventrisoma faecale isolate ChiHcolR19-5415 ChiHcolR19__C100631_L22052_SRR6323310, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCF/003/269/275/GCF_003269275.1_genomic.fna.gz	0.0091	0.0065	97.00	0.041	94.55-97.38	0.041	0.04-0.09	1	1.072	153/9898	87.41	12	NZ_QLTS01000001.1 Phascolarctobacterium faecium DSM 14760 Ga0215641_101, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCF/001/553/855/GCF_001553855.1_genomic.fna.gz	0.0090	0.0060	97.25	0.040	94.60-97.76	0.040	0.04-0.09	1	1.020	153/9257	87.60	29	NZ_LQWV01000001.1 Streptococcus gordonii strain CCUG 33482 contig_1, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/900/547/725/GCA_900547725.1_genomic.fna.gz	0.0084	0.0057	98.58	0.037	95.69-99.68	0.037	0.03-0.09	1	1.108	222/9416	88.61	40	URHR01000001.1 uncultured Clostridiales bacterium isolate UMGS1014 genome assembly, contig: NODE_186_length_86364_cov_5.295114, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCF/014/297/275/GCF_014297275.1_genomic.fna.gz	0.0083	0.0070	99.33	0.037	97.44-101.29	0.037	0.02-0.07	1	1.139	346/11453	89.32	137	NZ_JACOQK010000001.1 Clostridium facile strain NSJ-27 1, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/019/424/865/GCA_019424865.1_genomic.fna.gz	0.0081	0.0058	99.86	0.036	97.64-101.93	0.036	0.02-0.07	1	1.050	342/10089	89.66	91	JAHYYS010000001.1 MAG: bacterium isolate HRGM_Genome_1129 HRGM_Genome_1129_1, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCF/004/134/775/GCF_004134775.1_genomic.fna.gz	0.0079	0.0063	100.00	0.035	98.94-102.86	0.035	0.02-0.06	1	1.032	467/10944	90.33	0	NZ_SDOZ01000001.1 Candidatus Borkfalkia ceftriaxoniphila strain HDS1380 MM4TEC2__C1_L_46754_, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/905/209/085/GCA_905209085.1_genomic.fna.gz	0.0068	0.0064	98.75	0.030	96.09-99.63	0.030	0.02-0.07	1	1.041	270/13425	88.16	38	CAJLRM010000001.1 MAG TPA_asm: uncultured Clostridiales bacterium isolate ERR1600743-bin.83 genome assembly, contig: NODE_1_length_705068_cov_32.696169, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/900/761/075/GCA_900761075.1_genomic.fna.gz	0.0059	0.0038	100.00	0.026	97.11-100.43	0.026	0.02-0.06	1	1.072	237/8910	88.96	0	CAAFBK010000001.1 MAG TPA_asm: Christensenellaceae bacterium, isolate HGM11616, WGS project CAAFBK010000000 data, contig: SRS042628_64_k99_92, whole genome shotgun sequence
/home/jb/open_problems/medical/dysbiosis/fastq_analysis/qc/CXD568_trim_1.fastq.gz	gtdb_genomes_reps_r220/database/GCA/018/366/495/GCA_018366495.1_genomic.fna.gz	0.0042	0.0034	100.00	0.019	98.28-101.72	0.019	0.02-0.04	1	1.052	329/11415	89.19	56	JAGZHZ010000002.1 MAG: Clostridiales bacterium isolate L3_130_000G1_dasL3_130_000G1_metabat.metabat.2 L3_130_000G1_scaffold_105, whole genome shotgun sequence
